id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50837343,"Sleek West Loop 1BR w/ Gym, W/D, near dining + Union Park, by Blueground",107434423,Blueground,,Near West Side,41.88081,-87.66625,Entire home/apt,116,32,1,2021-11-20,1,357,308,1,
50852692,King 1Br in the middle of the action.,182280566,LuxClub,,Loop,41.88649,-87.62628,Entire home/apt,236,2,2,2021-09-19,0.59,8,365,2,R19000038525
50854558,Room M1,327103193,Jorge,,East Side,41.70781,-87.53731,Private room,29,32,0,,,24,20,0,
50859426,Vacant 1 bedroom apartment in Rogers Park,165860459,Simmie,,Rogers Park,42.01219,-87.6648,Private room,50,1,0,,,1,0,0,R21000069801
50865923,Lovely 2bdrm condo - Near Downtown Chicago,206957119,Savalle,,West Ridge,41.99308,-87.68109,Entire home/apt,225,2,4,2021-09-19,1.03,1,358,4,R21000069660
50866726,Cozy Condos Downtown,411256890,Vision Driven,,Loop,41.88201,-87.63062,Entire home/apt,250,1,4,2021-10-16,1.19,2,363,4,R12345678902
50866793,p06 Downtown Chicago 8 minutes away New Queen Bed,260588213,Zaine Lizandra,,Mckinley Park,41.8263,-87.66729,Private room,40,2,17,2021-10-11,3.40,10,355,17,R21000063925
50870812,R1 Prime New House Perfect for your stay,352148357,Poliana,,Bridgeport,41.84135,-87.65724,Private room,37,2,21,2021-11-28,4.04,5,355,21,R20000056433
50871569,Cozy South Shore Room,6617501,Langley,,South Shore,41.7545,-87.58373,Private room,21,2,1,2021-07-13,0.19,12,32,1,R19000048101
50872121,Trendy & Tastefully Decorated 2BR Apt in Lakeview,166918192,Brad & Sara,,Lake View,41.93447,-87.64263,Entire home/apt,181,2,18,2021-12-05,3.70,24,350,18,R21000062174
50873701,Inviting 2 Bedroom Townhome with Private Balcony,25966579,Zahid,,Lincoln Park,41.91379,-87.65146,Entire home/apt,99,1,19,2021-12-12,5.70,1,210,19,R21000069565
50885963,"Ideal West Loop 1BR w/ Gym, W/D, near dining + Union Park, by Blueground",107434423,Blueground,,Near West Side,41.88099,-87.66504,Entire home/apt,115,32,0,,,357,309,0,
50885976,"Bright West Loop 1BR w/ Gym, W/D, near dining + Union Park, by Blueground",107434423,Blueground,,Near West Side,41.88088,-87.66479,Entire home/apt,122,32,0,,,357,206,0,
50887493,"Tasteful Wicker Park 1BR w/ W/D, 1 block to L, Six Corners, by Blueground",107434423,Blueground,,West Town,41.90667,-87.67276,Entire home/apt,124,32,0,,,357,326,0,
50887504,"Elegant Wicker Park 1BR w/ W/D, 1 block to L, Six Corners, by Blueground",107434423,Blueground,,West Town,41.90666,-87.67409,Entire home/apt,137,32,0,,,357,207,0,
50890121,":: The Wolcott ::
Modern Elegance at it's Finest",411472007,Matt,,West Town,41.90439,-87.67427,Entire home/apt,2643,1,0,,,1,351,0,R21000069461
50892680,COZY 3BDR/1BA | Irving Park |FREE str P & 250 mbps,211029191,Daniel,,Irving Park,41.9552,-87.70975,Entire home/apt,181,2,3,2021-09-26,0.70,10,61,3,R21000061650
50892728,Prime West Loop location.,411495492,Jovanis,,West Town,41.89187889155883,-87.65685207855442,Private room,95,1,0,,,1,353,0,R21000070230
50894852,LOCATION - 24/7 GYM - DOWNTOWN - NEAR MICHIGAN AVE,3965428,Rob,,Near North Side,41.89663,-87.62202,Entire home/apt,90,32,0,,,88,365,0,
50897410,Entire Studio Apartment | View of Millennium Park,46575399,Ashley,,Loop,41.87139,-87.62592,Entire home/apt,110,2,2,2021-11-29,1.54,1,167,2,R21000072482
50897462,Boho Nook In Vintage Building By O’Hare,49963831,Mariella,,Belmont Cragin,41.93846,-87.75799,Entire home/apt,125,32,0,,,1,363,0,
50899302,LOCATION 24/7 GYM Next to Michigan Ave Safe Area,3965428,Rob,,Near North Side,41.89583,-87.62188,Entire home/apt,117,32,0,,,88,365,0,
50899540,GREAT LOCATION MICHIGAN AVE NEXT GYM WIFI,49626033,Roma,,Near North Side,41.89974,-87.62018,Entire home/apt,117,32,0,,,35,365,0,
50899976,2 B lake and city views from unit and rooftop deck,1948879,Tracy,,Lake View,41.933,-87.6387,Entire home/apt,125,32,0,,,5,90,0,
50900786,La Casita II,141596426,Salvador,,Lower West Side,41.848335,-87.679138,Entire home/apt,75,2,3,2021-12-12,1.96,2,158,3,R21000072018
50902195,Modern Amenities in Vintage Logan Square 2 Bedroom,5855987,Toye,,Logan Square,41.92229,-87.72302,Entire home/apt,131,3,0,,,1,164,0,R21000071524
50915824,Beautiful Pilsen 2 Bedroom Apt,396715210,Harold,,Lower West Side,41.85592,-87.65353,Entire home/apt,170,2,4,2021-09-19,1.13,1,0,4,R21000069799
50916130,Stunning Corner 2BR in Streeterville | Roof Deck | Lake Views,126179580,Staywell,,Near North Side,41.89963,-87.61987,Entire home/apt,225,2,27,2021-12-04,5.23,17,335,27,R21000070226
50916184,Artsy 1 bedroom apt in the  heart of Hyde Park!,21056598,Hazel,,Hyde Park,41.80095,-87.584,Entire home/apt,104,5,2,2021-10-17,0.90,1,310,2,R21000071174
50922049,Lovely condo near the United Center,407843126,Julie,,East Garfield Park,41.88146,-87.7,Entire home/apt,148,3,13,2021-12-04,3.05,3,86,13,R21000064681
50929694,lovely 2bedroom 1 bathroom close to cta-downtown,411845089,Stefon,,Fuller Park,41.81356,-87.63295,Entire home/apt,66,32,0,,,1,349,0,
50932612,Lovely 1 bedroom condo with patio,39401458,Maxwell,,West Ridge,41.99829333002155,-87.68034597811861,Entire home/apt,100,2,0,,,1,361,0,R21000074002
50936383,"Modern, sunny, quiet separate unit in home.",11201446,Edward,,Portage Park,41.95507,-87.77023,Entire home/apt,127,3,11,2021-10-26,2.66,1,8,11,R21000064477
50937384,Adorable 2-bedroom in the heart of Lincoln Park,358899064,Brian,,Lincoln Park,41.9294,-87.64951,Entire home/apt,279,4,2,2021-11-27,1.87,2,343,2,R21000069144
50944574,Room M2,327103193,Jorge,,East Side,41.70582,-87.53638,Private room,24,32,1,2021-11-18,1,24,66,1,
50944692,Room M3,327103193,Jorge,,East Side,41.70792,-87.5384,Private room,19,32,0,,,24,49,0,
50950455,#E Comfy Private bedroom Shared bath Near Downtown,401777272,Sweet Home Of Chicago,,Bridgeport,41.84537,-87.64621,Private room,39,1,15,2021-11-21,2.96,6,360,15,R21000063936
50952621,"5min to Wicker, Dtown | Quiet Flat + W&D | Zencity",47172572,Zencity,,West Town,41.90191,-87.69083,Entire home/apt,65,1,7,2021-11-09,1.41,62,103,7,R18000031772
50955244,Bright and Spacious Logan Square Home,412093405,Odette,,Avondale,41.93795,-87.70892,Entire home/apt,300,2,6,2021-11-14,1.55,1,335,6,R21000069369
50956753,Modern 2 bdrm apt near O'hare and Downtown,137310905,Fabio,,Jefferson Park,41.98575706822368,-87.77531799275104,Entire home/apt,105,3,0,,,2,167,0,R21000074960
50957385,Lincoln Park 2 Bedroom Condo w/Mid Century Flair,26896157,Stacy,,Lincoln Park,41.9222,-87.66404,Entire home/apt,160,3,1,2021-11-29,1,2,355,1,R21000067856
50962269,Spacious 3b/2b family unit w opt parking/sleeps 8,395498979,Milan,,Near South Side,41.85558,-87.62461,Entire home/apt,192,2,34,2021-12-11,6.75,13,175,34,R21000052810
50967514,2 Bdrm apt - 1 bedroom host owner occupied.,133481678,At,,Jefferson Park,41.98339,-87.77166,Private room,30,3,3,2021-11-22,1.53,1,137,3,R21000071783
50990090,Charming  Room&Bathroom with Private Entrance&Exit,28442639,Mars,,Rogers Park,42.00436,-87.67067,Private room,74,1,18,2021-12-13,4.00,1,85,18,R21000064629
50994340,Charming 4 Bed 2 Bath Duplex in Wrigleyville,401070165,Niel,,Lake View,41.94872,-87.65265,Entire home/apt,350,3,14,2021-10-31,2.92,2,348,14,R50522012345
50994709,"Private Penthouse - Rooftop, Gym, Office, Garage",5356596,Michael,,Lake View,41.934689,-87.65239,Entire home/apt,495,13,0,,,1,269,0,R21000065857
50995082,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79822,-87.58323,Entire home/apt,64,1,9,2021-11-28,1.79,62,130,9,R18000031905
50998016,Wicker Park Coachhouse,4289231,Douglas,,West Town,41.909241,-87.669121,Entire home/apt,226,3,0,,,2,320,0,R21000072053
50998618,Art Gallery Themed - Logan Square Apartment 30%OFF,412535803,Kaapo,,Logan Square,41.9249,-87.70325,Entire home/apt,93,2,4,2021-12-12,2.26,1,354,4,R21000071691
51001033,Avondale Oasis Duplex Up,33278570,Catherine,,Avondale,41.9335,-87.72096,Entire home/apt,350,3,2,2021-10-03,0.41,3,17,2,2791891
51007849,Dreamy Artist Apartment,69264508,Joshua,,West Town,41.89683,-87.68671,Private room,100,2,6,2021-11-22,1.46,1,180,6,R21000069360
51008895,"Beautiful Streeterville 1BR w/ Gym, Pool, near Navy Pier, by Blueground",107434423,Blueground,,Near North Side,41.89293,-87.61523,Entire home/apt,119,32,0,,,357,263,0,
51008907,"Splendid Wicker Park 1BR w/ W/D, 1 block to L, Six Corners, by Blueground",107434423,Blueground,,West Town,41.90891,-87.67468,Entire home/apt,130,32,1,2021-11-19,1,357,291,1,
51016480,Catch The Local Vibes In Cozy 3BR In Humboldt Park,130023857,Roman,,Humboldt Park,41.902237,-87.716537,Entire home/apt,201,2,15,2021-11-28,3.15,5,358,15,R12345678901
51017310,"Beautiful 6-bedroom, Private Mansion with Hot Tub",5720152,Pam,,Greater Grand Crossing,41.76485,-87.62708,Entire home/apt,262,2,2,2021-12-05,2,2,59,2,R20000058346
51023324,Modern 2b/2b heaven w optional parking/sleeps 6,370154553,Innesa,,Near South Side,41.85382,-87.62352,Entire home/apt,151,2,17,2021-12-01,3.83,30,210,17,R21000051902
51023710,Historic 2 bed condo in the heart of Wicker Park,332893994,Jacob,,West Town,41.90254,-87.67341,Entire home/apt,250,1,6,2021-11-28,2.77,1,317,6,R21000071421
51042353,3-BR Designer's Apt in the Iconic Hyde Park,327709604,Kara,,Hyde Park,41.79685,-87.59099,Entire home/apt,178,2,16,2021-11-27,3.33,9,364,16,R21000062365
51049065,"Rogers Park Cozy 1 bd, 1 bath unit. Gated parking.",393214451,Gregory,,West Ridge,42.01364,-87.68977,Entire home/apt,99,1,4,2021-12-10,1.21,2,174,4,R21000068406
51049421,Historic Studio Near UChicago & DT by Zen Rentals,377947515,Zen,,Hyde Park,41.79437,-87.59199,Entire home/apt,48,1,6,2021-11-14,1.23,4,128,6,R20000060052
51064951,Fully equipped apartment home | Jr. 1 BR in Chicago,343006378,Carolyn,,Near South Side,41.86432,-87.62613,Entire home/apt,148,33,0,,,12,365,0,
51067175,"Remodeled, Modern, Spacious 1- Bedroom Garden Apt",33321452,Roberto,,Edgewater,41.99234,-87.6725,Entire home/apt,84,2,11,2021-11-26,3.27,1,347,11,R21000070287
51069023,Delightful & Private Suite In Roscoe Village!,13818506,Kelly,,North Center,41.94543,-87.6858,Entire home/apt,68,1,0,,,1,141,0,R21000072717
51084874,"Mich Ave #20 KING BEDS Grant Park, Museums 2bd/2ba",98193524,JW+Tonya,,Near South Side,41.86736,-87.62567,Entire home/apt,138,3,3,2021-11-28,2.37,23,57,3,R21000064441
51091704,HIGH END CENTRALLY LOCATED CONDO IN HYDE PARK,347712946,Eve,,Kenwood,41.80434,-87.58705,Entire home/apt,171,1,4,2021-10-24,0.83,2,364,4,R19000046222
51101974,Charming Basement with Private Bath- Sleeps 2,235944843,Patrice,,Chatham,41.72589,-87.60694,Private room,20,2,11,2021-12-06,3.79,1,346,11,R21000069366
51102293,FREE Wine! - 2 BDRM Gem in Wicker Park w/ Patio,300930607,Mne,,West Town,41.90709,-87.67182,Entire home/apt,169,32,0,,,3,175,0,
51103614,Safe & Clean Bedroom with Private Bathroom,23612069,Tj,,Near West Side,41.87912,-87.6821,Private room,55,1,11,2021-10-12,2.50,23,259,11,R17000013106
51118058,NEW 3 bedroom apartment in Edgewater!,38084112,Michael,,Edgewater,41.99362,-87.66355,Entire home/apt,248,2,13,2021-11-28,3.22,1,92,13,R21000069030
51121214,UNIQUE and PRIVATE 1bed/1bath!,13603017,Teddy,,Near West Side,41.88302,-87.68201,Private room,52,5,3,2021-11-06,0.82,6,104,3,R21000060727
51127073,Near U of C....Down by the lake...2bd studio,145551202,Somill,,Hyde Park,41.79989,-87.5938,Entire home/apt,66,32,0,,,1,365,0,
51127837,Lovely 2-bedroom in Chicago,212267396,Tiffany,,North Center,41.93929,-87.67854,Entire home/apt,160,2,11,2021-11-21,3.51,1,13,11,R21000070006
51129231,Your ULTIMATE Entertainment Destination Awaits!!!,1416817,Scott,,Near North Side,41.90463,-87.64195,Entire home/apt,400,3,3,2021-11-28,0.89,3,19,3,R20000060224
51146552,Classy Logan Square unit with amazing roof deck.,100927262,Salma,,Logan Square,41.9202,-87.69299,Entire home/apt,95,1,0,,,1,0,0,R34503727527
51151407,Avondale Oasis Floor 2,33278570,Catherine,,Avondale,41.93355,-87.71945,Entire home/apt,158,2,6,2021-12-11,1.57,3,113,6,2791891
51153028,"Entire cozy 2nd Floor Unit with 2 bedrooms, 3 🛏️.",410182681,Ivan,,Dunning,41.93939,-87.77747,Entire home/apt,151,2,15,2021-11-28,3.49,1,175,15,R21000064478
51170684,"Beautiful Studio with Balcony, Heart of OldTown",23612069,Tj,,Near North Side,41.9082,-87.63283,Entire home/apt,70,1,10,2021-11-21,3.26,23,66,10,R21004739201
51171320,Modern Wicker Park townhome,21451629,Alison,,West Town,41.89993,-87.67047,Entire home/apt,180,28,1,2021-10-01,0.39,1,141,1,R21000069664
51171620,★Hidden gem★ 10 min➡DT Chicago | Free parking,414148337,Jonathan & Chanelle,,Lower West Side,41.85344,-87.66908,Entire home/apt,115,32,3,2021-11-29,0.85,1,364,3,
51173851,Spacious Lincoln Park Top Floor Suite Near DePaul,45312905,Alka,,Lincoln Park,41.92547,-87.65184,Private room,95,2,8,2021-12-12,2.76,1,41,8,R21000064513
51176220,Beautiful studio Suite KingBed in Wrigley Field,170551048,Lyn,,Uptown,41.95485,-87.65,Entire home/apt,84,1,6,2021-11-21,1.89,9,84,6,R21000063969
51177581,"Stunning view, amazing location",190702407,Jasmeka,,Near North Side,41.9018,-87.62859,Entire home/apt,365,2,0,,,1,365,0,R21000069212
51178702,Downtown Studio Apt & Adventure Photo Challenge!,32119602,Brianna,,Loop,41.88649,-87.62652,Entire home/apt,136,2,13,2021-12-11,4.43,2,142,13,2807902
51185657,The Elston Casa,13751434,Christopher,,Avondale,41.93452,-87.68923,Entire home/apt,129,2,3,2021-11-30,0.66,2,84,3,R20000052965
51192318,Grand Avenue APT 1/West Loop & newly renovated!,143431215,Carolyn,,West Town,41.890816,-87.66275,Entire home/apt,137,2,20,2021-12-12,4.38,3,323,20,2476077
51196105,East Village Oasis,14988400,Sharon,,West Town,41.8976,-87.67586,Entire home/apt,102,2,18,2021-12-13,4.46,4,37,18,R21000068872
51205312,Private Basement Studio,348944587,Kerilyn,,Logan Square,41.92891,-87.70107,Entire home/apt,65,1,21,2021-12-12,4.41,2,357,21,R20000060227
51209587,"Splendid Streeterville 1BR w/ Gym, Pool, near Navy Pier, by Blueground",107434423,Blueground,,Near North Side,41.89321,-87.61571,Entire home/apt,123,32,0,,,357,244,0,
51211000,Kasa 🚕 Brand New Building + Great Location and Work Friendly 🚕 Chicago Old Town,88566861,Kasa,,Near North Side,41.89638,-87.63553,Entire home/apt,150,2,7,2021-12-01,2.08,9,360,7,2791598
51211015,"Kasa 🚕 New Building, Family Friendly + Excellent Location 🚕 Chicago Old Town",88566861,Kasa,,Near North Side,41.89597,-87.63368,Entire home/apt,203,2,9,2021-12-05,1.86,9,335,9,2791598
51211027,Kasa 🚕 Modern New Building + Rooftop Pool 🚕 Chicago Old Town,88566861,Kasa,,Near North Side,41.89574,-87.63506,Entire home/apt,101,2,11,2021-12-06,2.77,9,345,11,2791598
51211039,"Kasa 🚕 Modern Building, Rooftop Lounge + Gym 🚕 Chicago Old Town",88566861,Kasa,,Near North Side,41.89794,-87.63404,Entire home/apt,116,2,23,2021-11-01,5.04,9,363,23,2791598
51211288,Bedroom for rent in charming home,9996343,Leticia,,Logan Square,41.91822,-87.71946,Private room,50,2,1,2021-11-28,1,1,45,1,R21000073120
51212716,"Chicago-Garden 1-BR, Beverly/Morgan Pk, Chicago",88374012,Kim,,Morgan Park,41.69145,-87.67883,Entire home/apt,140,30,0,,,1,132,0,R21000069211
51213503,Large 1 bedroom + private deck in Wrigleyville!,414525497,Courtney,,Lake View,41.94676,-87.66941,Entire home/apt,152,1,5,2021-10-11,1.17,1,317,5,R21000069015
51214098,"Lovely Streeterville Studio w/ Gym, Pool, near Navy Pier, by Blueground",107434423,Blueground,,Near North Side,41.89172,-87.61708,Entire home/apt,117,32,1,2021-10-07,0.43,357,270,1,
51216314,Grand Duplex in Pilsen Located on 18th Street,33234926,Alejandra,,Lower West Side,41.85884,-87.65151,Entire home/apt,106,3,14,2021-11-20,3.07,1,324,14,R21000069502
51216847,2BD|2BA| SOUTH LOOP | RIVER and CITY VIEWS,202067663,Key Island,,Loop,41.86923,-87.63307,Entire home/apt,336,32,0,,,1,268,0,
51222496,Room T3,327103193,Jorge,,Near West Side,41.86642,-87.68405,Private room,45,3,6,2021-12-03,1.31,24,28,6,2797388
51223205,NEW Unique BOHO house in Wicker Park,70332680,Lina,,West Town,41.90842,-87.67053,Entire home/apt,220,2,5,2021-11-07,1.30,2,0,5,R21000069362
51229119,Spectacular Gold Coast villa w parking/sleeps 10,395498979,Milan,,Near North Side,41.90363,-87.63098,Entire home/apt,545,2,23,2021-11-30,5.07,13,202,23,R21000026918
51231216,"Cozy 2 bedroom 2 bath home,  near UC-Downtown-Lake",2725609,Michele,,Greater Grand Crossing,41.75249,-87.60544,Private room,66,2,7,2021-10-31,2.06,1,363,7,R21000069314
51234936,"Kasa | Studio + Balcony, Whole Foods Downstairs | River North",88566861,Kasa,,Near North Side,41.89457,-87.62796,Entire home/apt,130,2,114,2021-12-08,24.96,9,362,114,2694638
51234939,"Kasa 🛍 Cozy Studio, Walk to Shopping & Dining 🛍 River North",88566861,Kasa,,Near North Side,41.89611,-87.62789,Entire home/apt,128,2,18,2021-10-26,3.91,9,361,18,2694638
51235247,Kasa | Sunny South-Facing 1BD with a Balcony | River North,88566861,Kasa,,Near North Side,41.89613,-87.62806,Entire home/apt,155,2,31,2021-12-04,6.69,9,364,31,2694638
51241143,Room T2,327103193,Jorge,,Near West Side,41.86852,-87.68591,Private room,65,3,5,2021-10-31,1.10,24,34,5,2797388
51246931,"Cortez Bells 1 bed, 1 bath, + Den/office/bedroom",935002,Orysia,,West Town,41.90143,-87.68644,Entire home/apt,100,32,1,2021-11-24,1,1,180,1,
51252210,Modern cozy bedroom in historic home |Free parking,22783256,Ngo,,Grand Boulevard,41.80546,-87.61385,Private room,56,2,1,2021-12-05,1,1,354,1,R21000073650
51252382,Z1 MANSION SHARED COED RM NOT PRIVATE TOP BUNK BED,163484540,Francineuma Vitoriano Dos Santos,,Calumet Heights,41.72787,-87.5771,Shared room,13,2,1,2021-09-04,0.29,19,0,1,R21000062044
51269869,Vintage 2-Level Apartment in Lincoln Park!,92832983,Lauren,,Lincoln Park,41.91852,-87.64945,Entire home/apt,178,1,8,2021-11-28,2.38,1,28,8,R21000070394
51270516,Cheerful 4-bedroom house with patio,404766394,Thatheu,,Irving Park,41.948555,-87.727196,Entire home/apt,185,2,1,2021-10-24,0.57,1,365,1,R21000071275
51278295,"Amazing Streeterville 1BR w/ Gym, Pool, near Navy Pier, by Blueground",107434423,Blueground,,Near North Side,41.8935,-87.61565,Entire home/apt,116,32,0,,,357,281,0,
51278722,Private Room G,338076137,Tetyana,,East Garfield Park,41.87646,-87.71493,Private room,32,31,10,2021-12-02,2.16,5,76,10,R20000055778
51282944,Spacious & Quiet King Room in Oak Park (Rm or Apt),384544337,Ora,,Austin,41.90805,-87.77498,Private room,65,1,6,2021-09-20,1.30,2,90,6,
51284362,2B2B in Lincoln Park (Free Parking & Laundry),17542370,Ria,,Lincoln Park,41.92597,-87.66117,Entire home/apt,317,2,13,2021-12-12,3.17,1,138,13,R20000058479
51284785,Andersonville Charmer,13663058,Leslie,,Edgewater,41.98871,-87.67191,Entire home/apt,55,30,2,2021-10-01,0.56,1,30,2,R21000064601
51288306,Sleeps 18/Free Parking/Fast WiFi/93 Walk Score,186115134,Djamila,,Uptown,41.96757,-87.66736,Entire home/apt,429,2,0,,,12,165,0,R19000071293
51288331,2 Bed Skyline View 420-F Loft w/ Private Rooftop,99260498,Richie,,West Town,41.89046,-87.67768,Entire home/apt,395,3,0,,,4,360,0,R21000072293
51288746,"Chicago’s Old Irving park, Great neighborhood",347782025,Troy,,Irving Park,41.94842,-87.73388,Entire home/apt,163,2,3,2021-11-29,1.36,1,249,3,R21000070152
51290153,Unique Condo in the Heart of Chicago's North Side,7239384,Joe,,North Center,41.95908,-87.68054,Entire home/apt,150,2,8,2021-11-21,2.35,2,235,8,R17000014615
51290608,"Comfy SouTh Private Room
in North Chicago Area.",180983956,Jaime,,Irving Park,41.95768,-87.71612,Private room,40,1,7,2021-10-31,1.71,3,174,7,R19000040394
